id_article	start_date	end_date	journal	source	target	weight
104932	23/01/2012	24/01/2012	ti	USA	USA	0.25
104933	23/01/2012	24/01/2012	ti	IRQ	IRQ	1
105185	23/01/2012	24/01/2012	ti	FRA	FRA	0.25
105185	23/01/2012	24/01/2012	ti	TUR	FRA	0.25
105185	23/01/2012	24/01/2012	ti	FRA	TUR	0.25
105185	23/01/2012	24/01/2012	ti	TUR	TUR	0.25
105216	23/01/2012	24/01/2012	ti	JOR	JOR	1
105571	23/01/2012	24/01/2012	ti	SYR	SYR	1
105770	23/01/2012	24/01/2012	ti	USA	USA	1
106006	23/01/2012	24/01/2012	ti	PAK	PAK	1
106007	23/01/2012	24/01/2012	ti	OMN	OMN	0.25
106007	23/01/2012	24/01/2012	ti	YEM	OMN	0.25
106007	23/01/2012	24/01/2012	ti	OMN	YEM	0.25
106007	23/01/2012	24/01/2012	ti	YEM	YEM	0.25
106008	23/01/2012	24/01/2012	ti	ISR	ISR	1
106009	23/01/2012	24/01/2012	ti	ITA	ITA	1
106138	23/01/2012	24/01/2012	wp	USA	USA	1
106140	23/01/2012	24/01/2012	wp	SYR	SYR	1
106141	23/01/2012	24/01/2012	wp	JPN	JPN	1
106143	23/01/2012	24/01/2012	wp	ECU	ECU	0.1111111111
106143	23/01/2012	24/01/2012	wp	MEX	ECU	0.1111111111
106143	23/01/2012	24/01/2012	wp	VEN	ECU	0.1111111111
106143	23/01/2012	24/01/2012	wp	ECU	MEX	0.1111111111
106143	23/01/2012	24/01/2012	wp	MEX	MEX	0.1111111111
106143	23/01/2012	24/01/2012	wp	VEN	MEX	0.1111111111
106143	23/01/2012	24/01/2012	wp	ECU	VEN	0.1111111111
106143	23/01/2012	24/01/2012	wp	MEX	VEN	0.1111111111
106143	23/01/2012	24/01/2012	wp	VEN	VEN	0.1111111111
106144	23/01/2012	24/01/2012	wp	LBY	LBY	1
106145	23/01/2012	24/01/2012	wp	EGY	EGY	1
106146	23/01/2012	24/01/2012	wp	SYR	SYR	1
106684	23/01/2012	24/01/2012	wp	IRQ	IRQ	1
106685	23/01/2012	24/01/2012	wp	ISR	ISR	0.25
106685	23/01/2012	24/01/2012	wp	PSE	ISR	0.25
106685	23/01/2012	24/01/2012	wp	ISR	PSE	0.25
106685	23/01/2012	24/01/2012	wp	PSE	PSE	0.25
106686	23/01/2012	24/01/2012	wp	EGY	EGY	1
106842	23/01/2012	24/01/2012	wp	SYR	SYR	1
107865	23/01/2012	25/01/2012	mo	USA	USA	1
108233	23/01/2012	25/01/2012	mo	IRQ	IRQ	1
108234	23/01/2012	25/01/2012	mo	GRC	GRC	1
108235	23/01/2012	25/01/2012	mo	DNK	DNK	0.1111111111
108235	23/01/2012	25/01/2012	mo	SOM	DNK	0.1111111111
108235	23/01/2012	25/01/2012	mo	USA	DNK	0.1111111111
108235	23/01/2012	25/01/2012	mo	DNK	SOM	0.1111111111
108235	23/01/2012	25/01/2012	mo	SOM	SOM	0.1111111111
108235	23/01/2012	25/01/2012	mo	USA	SOM	0.1111111111
108235	23/01/2012	25/01/2012	mo	DNK	USA	0.1111111111
108235	23/01/2012	25/01/2012	mo	SOM	USA	0.1111111111
108235	23/01/2012	25/01/2012	mo	USA	USA	0.1111111111
108236	23/01/2012	25/01/2012	mo	CHN	CHN	1
108336	23/01/2012	25/01/2012	mo	FRA	FRA	1
108338	23/01/2012	25/01/2012	mo	DEU	DEU	1
108340	23/01/2012	25/01/2012	mo	DEU	DEU	1
108341	23/01/2012	25/01/2012	mo	YEM	YEM	1
108342	23/01/2012	25/01/2012	mo	JPN	JPN	1
108343	23/01/2012	25/01/2012	mo	EGY	EGY	1
108450	23/01/2012	25/01/2012	mo	ITA	ITA	1
108451	23/01/2012	25/01/2012	mo	SYR	SYR	1
108452	23/01/2012	25/01/2012	mo	GBR	GBR	1
108453	23/01/2012	25/01/2012	mo	ITA	ITA	0.25
108453	23/01/2012	25/01/2012	mo	TUN	ITA	0.25
108453	23/01/2012	25/01/2012	mo	ITA	TUN	0.25
108453	23/01/2012	25/01/2012	mo	TUN	TUN	0.25
108555	23/01/2012	25/01/2012	mo	EGY	EGY	1
108557	23/01/2012	25/01/2012	mo	USA	USA	1
108688	23/01/2012	25/01/2012	mo	ITA	ITA	1
108689	23/01/2012	25/01/2012	mo	ESP	ESP	1
108690	23/01/2012	25/01/2012	mo	GBR	GBR	0.25
108690	23/01/2012	25/01/2012	mo	POL	GBR	0.25
108690	23/01/2012	25/01/2012	mo	GBR	POL	0.25
108690	23/01/2012	25/01/2012	mo	POL	POL	0.25
108691	23/01/2012	25/01/2012	mo	NGA	NGA	1
108692	23/01/2012	25/01/2012	mo	IRQ	IRQ	0.25
108692	23/01/2012	25/01/2012	mo	LBY	IRQ	0.25
108692	23/01/2012	25/01/2012	mo	IRQ	LBY	0.25
108692	23/01/2012	25/01/2012	mo	LBY	LBY	0.25
108830	23/01/2012	25/01/2012	mo	GBR	GBR	1
108831	23/01/2012	25/01/2012	mo	FRA	FRA	1
108832	23/01/2012	25/01/2012	mo	FRA	FRA	1
108833	23/01/2012	25/01/2012	mo	GBR	GBR	1
109062	23/01/2012	25/01/2012	mo	MLI	MLI	1
109063	23/01/2012	25/01/2012	mo	AFG	AFG	1
109064	23/01/2012	25/01/2012	mo	EGY	EGY	1
109335	23/01/2012	25/01/2012	mo	FRA	FRA	1
109336	23/01/2012	25/01/2012	mo	FRA	FRA	0.25
109336	23/01/2012	25/01/2012	mo	TUR	FRA	0.25
109336	23/01/2012	25/01/2012	mo	FRA	TUR	0.25
109336	23/01/2012	25/01/2012	mo	TUR	TUR	0.25
109337	23/01/2012	25/01/2012	mo	ZAF	ZAF	1
109338	23/01/2012	25/01/2012	mo	AFG	AFG	0.25
109338	23/01/2012	25/01/2012	mo	FRA	AFG	0.25
109338	23/01/2012	25/01/2012	mo	AFG	FRA	0.25
109338	23/01/2012	25/01/2012	mo	FRA	FRA	0.25
106961	23/01/2012	25/01/2012	ft	FRA	FRA	0.25
106961	23/01/2012	25/01/2012	ft	TUR	FRA	0.25
106961	23/01/2012	25/01/2012	ft	FRA	TUR	0.25
106961	23/01/2012	25/01/2012	ft	TUR	TUR	0.25
108000	23/01/2012	25/01/2012	ft	JPN	JPN	1
108056	23/01/2012	25/01/2012	ft	CHE	CHE	1
108491	23/01/2012	25/01/2012	ft	DEU	DEU	1
108593	23/01/2012	25/01/2012	ft	EGY	EGY	1
108594	23/01/2012	25/01/2012	ft	JPN	JPN	1
108952	23/01/2012	25/01/2012	ft	USA	USA	1
108954	23/01/2012	25/01/2012	ft	IRN	IRN	1
109260	23/01/2012	25/01/2012	ft	IND	IND	1
109398	23/01/2012	25/01/2012	ft	RUS	RUS	1
109399	23/01/2012	25/01/2012	ft	USA	USA	1
109500	23/01/2012	25/01/2012	ft	IRN	IRN	1
109502	23/01/2012	25/01/2012	ft	GRC	GRC	1
109503	23/01/2012	25/01/2012	ft	DNK	DNK	0.1111111111
109503	23/01/2012	25/01/2012	ft	SOM	DNK	0.1111111111
109503	23/01/2012	25/01/2012	ft	USA	DNK	0.1111111111
109503	23/01/2012	25/01/2012	ft	DNK	SOM	0.1111111111
109503	23/01/2012	25/01/2012	ft	SOM	SOM	0.1111111111
109503	23/01/2012	25/01/2012	ft	USA	SOM	0.1111111111
109503	23/01/2012	25/01/2012	ft	DNK	USA	0.1111111111
109503	23/01/2012	25/01/2012	ft	SOM	USA	0.1111111111
109503	23/01/2012	25/01/2012	ft	USA	USA	0.1111111111
107258	23/01/2012	25/01/2012	ti	RUS	RUS	0.25
107258	23/01/2012	25/01/2012	ti	USA	RUS	0.25
107258	23/01/2012	25/01/2012	ti	RUS	USA	0.25
107258	23/01/2012	25/01/2012	ti	USA	USA	0.25
107385	23/01/2012	25/01/2012	ti	USA	USA	1
107895	23/01/2012	25/01/2012	ti	EGY	EGY	0.25
107895	23/01/2012	25/01/2012	ti	TUN	EGY	0.25
107895	23/01/2012	25/01/2012	ti	EGY	TUN	0.25
107895	23/01/2012	25/01/2012	ti	TUN	TUN	0.25
107896	23/01/2012	25/01/2012	ti	USA	USA	1
108275	23/01/2012	25/01/2012	ti	DNK	DNK	0.1111111111
108275	23/01/2012	25/01/2012	ti	SOM	DNK	0.1111111111
108275	23/01/2012	25/01/2012	ti	USA	DNK	0.1111111111
108275	23/01/2012	25/01/2012	ti	DNK	SOM	0.1111111111
108275	23/01/2012	25/01/2012	ti	SOM	SOM	0.1111111111
108275	23/01/2012	25/01/2012	ti	USA	SOM	0.1111111111
108275	23/01/2012	25/01/2012	ti	DNK	USA	0.1111111111
108275	23/01/2012	25/01/2012	ti	SOM	USA	0.1111111111
108275	23/01/2012	25/01/2012	ti	USA	USA	0.1111111111
108596	23/01/2012	25/01/2012	ti	EGY	EGY	1
108867	23/01/2012	25/01/2012	ti	ITA	ITA	0.25
108867	23/01/2012	25/01/2012	ti	VAT	ITA	0.25
108867	23/01/2012	25/01/2012	ti	ITA	VAT	0.25
108867	23/01/2012	25/01/2012	ti	VAT	VAT	0.25
108957	23/01/2012	25/01/2012	ti	PAK	PAK	1
108958	23/01/2012	25/01/2012	ti	CHN	CHN	1
107116	23/01/2012	25/01/2012	wp	AFG	AFG	0.25
107116	23/01/2012	25/01/2012	wp	USA	AFG	0.25
107116	23/01/2012	25/01/2012	wp	AFG	USA	0.25
107116	23/01/2012	25/01/2012	wp	USA	USA	0.25
108389	23/01/2012	25/01/2012	wp	DNK	DNK	0.0625
108389	23/01/2012	25/01/2012	wp	MLI	DNK	0.0625
108389	23/01/2012	25/01/2012	wp	SOM	DNK	0.0625
108389	23/01/2012	25/01/2012	wp	USA	DNK	0.0625
108389	23/01/2012	25/01/2012	wp	DNK	MLI	0.0625
108389	23/01/2012	25/01/2012	wp	MLI	MLI	0.0625
108389	23/01/2012	25/01/2012	wp	SOM	MLI	0.0625
108389	23/01/2012	25/01/2012	wp	USA	MLI	0.0625
108389	23/01/2012	25/01/2012	wp	DNK	SOM	0.0625
108389	23/01/2012	25/01/2012	wp	MLI	SOM	0.0625
108389	23/01/2012	25/01/2012	wp	SOM	SOM	0.0625
108389	23/01/2012	25/01/2012	wp	USA	SOM	0.0625
108389	23/01/2012	25/01/2012	wp	DNK	USA	0.0625
108389	23/01/2012	25/01/2012	wp	MLI	USA	0.0625
108389	23/01/2012	25/01/2012	wp	SOM	USA	0.0625
108389	23/01/2012	25/01/2012	wp	USA	USA	0.0625
108391	23/01/2012	25/01/2012	wp	EGY	EGY	1
108512	23/01/2012	25/01/2012	wp	YEM	YEM	1
108513	23/01/2012	25/01/2012	wp	EGY	EGY	1
108746	23/01/2012	25/01/2012	wp	DNK	DNK	0.1111111111
108746	23/01/2012	25/01/2012	wp	SOM	DNK	0.1111111111
108746	23/01/2012	25/01/2012	wp	USA	DNK	0.1111111111
108746	23/01/2012	25/01/2012	wp	DNK	SOM	0.1111111111
108746	23/01/2012	25/01/2012	wp	SOM	SOM	0.1111111111
108746	23/01/2012	25/01/2012	wp	USA	SOM	0.1111111111
108746	23/01/2012	25/01/2012	wp	DNK	USA	0.1111111111
108746	23/01/2012	25/01/2012	wp	SOM	USA	0.1111111111
108746	23/01/2012	25/01/2012	wp	USA	USA	0.1111111111
108977	23/01/2012	25/01/2012	wp	USA	USA	1
109514	23/01/2012	25/01/2012	wp	CHE	CHE	1
109623	23/01/2012	25/01/2012	wp	SOM	SOM	0.25
109623	23/01/2012	25/01/2012	wp	USA	SOM	0.25
109623	23/01/2012	25/01/2012	wp	SOM	USA	0.25
109623	23/01/2012	25/01/2012	wp	USA	USA	0.25
109624	23/01/2012	25/01/2012	wp	ARG	ARG	0.0625
109624	23/01/2012	25/01/2012	wp	LVA	ARG	0.0625
109624	23/01/2012	25/01/2012	wp	OMN	ARG	0.0625
109624	23/01/2012	25/01/2012	wp	ROU	ARG	0.0625
109624	23/01/2012	25/01/2012	wp	ARG	LVA	0.0625
109624	23/01/2012	25/01/2012	wp	LVA	LVA	0.0625
109624	23/01/2012	25/01/2012	wp	OMN	LVA	0.0625
109624	23/01/2012	25/01/2012	wp	ROU	LVA	0.0625
109624	23/01/2012	25/01/2012	wp	ARG	OMN	0.0625
109624	23/01/2012	25/01/2012	wp	LVA	OMN	0.0625
109624	23/01/2012	25/01/2012	wp	OMN	OMN	0.0625
109624	23/01/2012	25/01/2012	wp	ROU	OMN	0.0625
109624	23/01/2012	25/01/2012	wp	ARG	ROU	0.0625
109624	23/01/2012	25/01/2012	wp	LVA	ROU	0.0625
109624	23/01/2012	25/01/2012	wp	OMN	ROU	0.0625
109624	23/01/2012	25/01/2012	wp	ROU	ROU	0.0625
109857	23/01/2012	25/01/2012	wp	ISR	ISR	0.25
109857	23/01/2012	25/01/2012	wp	PSE	ISR	0.25
109857	23/01/2012	25/01/2012	wp	ISR	PSE	0.25
109857	23/01/2012	25/01/2012	wp	PSE	PSE	0.25
109858	23/01/2012	25/01/2012	wp	VEN	VEN	1
109859	23/01/2012	25/01/2012	wp	CHN	CHN	0.1111111111
109859	23/01/2012	25/01/2012	wp	PHL	CHN	0.1111111111
109859	23/01/2012	25/01/2012	wp	USA	CHN	0.1111111111
109859	23/01/2012	25/01/2012	wp	CHN	PHL	0.1111111111
109859	23/01/2012	25/01/2012	wp	PHL	PHL	0.1111111111
109859	23/01/2012	25/01/2012	wp	USA	PHL	0.1111111111
109859	23/01/2012	25/01/2012	wp	CHN	USA	0.1111111111
109859	23/01/2012	25/01/2012	wp	PHL	USA	0.1111111111
109859	23/01/2012	25/01/2012	wp	USA	USA	0.1111111111
110640	23/01/2012	26/01/2012	mo	SEN	SEN	1
110641	23/01/2012	26/01/2012	mo	USA	USA	1
110906	23/01/2012	26/01/2012	mo	KOR	KOR	1
110907	23/01/2012	26/01/2012	mo	LBY	LBY	1
110908	23/01/2012	26/01/2012	mo	PNG	PNG	1
110998	23/01/2012	26/01/2012	mo	NGA	NGA	0.25
110998	23/01/2012	26/01/2012	mo	TCD	NGA	0.25
110998	23/01/2012	26/01/2012	mo	NGA	TCD	0.25
110998	23/01/2012	26/01/2012	mo	TCD	TCD	0.25
111000	23/01/2012	26/01/2012	mo	JPN	JPN	1
111341	23/01/2012	26/01/2012	mo	SYR	SYR	1
111342	23/01/2012	26/01/2012	mo	MLI	MLI	1
111343	23/01/2012	26/01/2012	mo	FRA	FRA	0.25
111343	23/01/2012	26/01/2012	mo	TUR	FRA	0.25
111343	23/01/2012	26/01/2012	mo	FRA	TUR	0.25
111343	23/01/2012	26/01/2012	mo	TUR	TUR	0.25
111344	23/01/2012	26/01/2012	mo	CUB	CUB	1
111500	23/01/2012	26/01/2012	mo	KEN	KEN	1
112306	23/01/2012	26/01/2012	mo	KEN	KEN	1
112582	23/01/2012	26/01/2012	mo	DEU	DEU	0.25
112582	23/01/2012	26/01/2012	mo	NGA	DEU	0.25
112582	23/01/2012	26/01/2012	mo	DEU	NGA	0.25
112582	23/01/2012	26/01/2012	mo	NGA	NGA	0.25
112583	23/01/2012	26/01/2012	mo	PRK	PRK	1
112584	23/01/2012	26/01/2012	mo	ARG	ARG	0.0277777778
112584	23/01/2012	26/01/2012	mo	CHN	ARG	0.0277777778
112584	23/01/2012	26/01/2012	mo	FRA	ARG	0.0277777778
112584	23/01/2012	26/01/2012	mo	IRN	ARG	0.0277777778
112584	23/01/2012	26/01/2012	mo	KOR	ARG	0.0277777778
112584	23/01/2012	26/01/2012	mo	SAU	ARG	0.0277777778
112584	23/01/2012	26/01/2012	mo	ARG	CHN	0.0277777778
112584	23/01/2012	26/01/2012	mo	CHN	CHN	0.0277777778
112584	23/01/2012	26/01/2012	mo	FRA	CHN	0.0277777778
112584	23/01/2012	26/01/2012	mo	IRN	CHN	0.0277777778
112584	23/01/2012	26/01/2012	mo	KOR	CHN	0.0277777778
112584	23/01/2012	26/01/2012	mo	SAU	CHN	0.0277777778
112584	23/01/2012	26/01/2012	mo	ARG	FRA	0.0277777778
112584	23/01/2012	26/01/2012	mo	CHN	FRA	0.0277777778
112584	23/01/2012	26/01/2012	mo	FRA	FRA	0.0277777778
112584	23/01/2012	26/01/2012	mo	IRN	FRA	0.0277777778
112584	23/01/2012	26/01/2012	mo	KOR	FRA	0.0277777778
112584	23/01/2012	26/01/2012	mo	SAU	FRA	0.0277777778
112584	23/01/2012	26/01/2012	mo	ARG	IRN	0.0277777778
112584	23/01/2012	26/01/2012	mo	CHN	IRN	0.0277777778
112584	23/01/2012	26/01/2012	mo	FRA	IRN	0.0277777778
112584	23/01/2012	26/01/2012	mo	IRN	IRN	0.0277777778
112584	23/01/2012	26/01/2012	mo	KOR	IRN	0.0277777778
112584	23/01/2012	26/01/2012	mo	SAU	IRN	0.0277777778
112584	23/01/2012	26/01/2012	mo	ARG	KOR	0.0277777778
112584	23/01/2012	26/01/2012	mo	CHN	KOR	0.0277777778
112584	23/01/2012	26/01/2012	mo	FRA	KOR	0.0277777778
112584	23/01/2012	26/01/2012	mo	IRN	KOR	0.0277777778
112584	23/01/2012	26/01/2012	mo	KOR	KOR	0.0277777778
112584	23/01/2012	26/01/2012	mo	SAU	KOR	0.0277777778
112584	23/01/2012	26/01/2012	mo	ARG	SAU	0.0277777778
112584	23/01/2012	26/01/2012	mo	CHN	SAU	0.0277777778
112584	23/01/2012	26/01/2012	mo	FRA	SAU	0.0277777778
112584	23/01/2012	26/01/2012	mo	IRN	SAU	0.0277777778
112584	23/01/2012	26/01/2012	mo	KOR	SAU	0.0277777778
112584	23/01/2012	26/01/2012	mo	SAU	SAU	0.0277777778
112585	23/01/2012	26/01/2012	mo	IDN	IDN	1
112711	23/01/2012	26/01/2012	mo	SYR	SYR	1
112950	23/01/2012	26/01/2012	mo	SEN	SEN	1
110837	23/01/2012	26/01/2012	ft	KOR	KOR	1
111074	23/01/2012	26/01/2012	ft	FRA	FRA	1
111075	23/01/2012	26/01/2012	ft	GRC	GRC	1
111178	23/01/2012	26/01/2012	ft	USA	USA	1
111179	23/01/2012	26/01/2012	ft	SDN	SDN	0.25
111179	23/01/2012	26/01/2012	ft	SSD	SDN	0.25
111179	23/01/2012	26/01/2012	ft	SDN	SSD	0.25
111179	23/01/2012	26/01/2012	ft	SSD	SSD	0.25
111180	23/01/2012	26/01/2012	ft	SEN	SEN	1
111371	23/01/2012	26/01/2012	ft	USA	USA	1
111524	23/01/2012	26/01/2012	ft	GBR	GBR	1
111525	23/01/2012	26/01/2012	ft	GBR	GBR	1
111526	23/01/2012	26/01/2012	ft	GBR	GBR	1
112738	23/01/2012	26/01/2012	ft	SYR	SYR	1
112739	23/01/2012	26/01/2012	ft	NGA	NGA	1
112846	23/01/2012	26/01/2012	ft	MMR	MMR	1
112847	23/01/2012	26/01/2012	ft	ESP	ESP	0.0625
112847	23/01/2012	26/01/2012	ft	GRC	ESP	0.0625
112847	23/01/2012	26/01/2012	ft	IRL	ESP	0.0625
112847	23/01/2012	26/01/2012	ft	PRT	ESP	0.0625
112847	23/01/2012	26/01/2012	ft	ESP	GRC	0.0625
112847	23/01/2012	26/01/2012	ft	GRC	GRC	0.0625
112847	23/01/2012	26/01/2012	ft	IRL	GRC	0.0625
112847	23/01/2012	26/01/2012	ft	PRT	GRC	0.0625
112847	23/01/2012	26/01/2012	ft	ESP	IRL	0.0625
112847	23/01/2012	26/01/2012	ft	GRC	IRL	0.0625
112847	23/01/2012	26/01/2012	ft	IRL	IRL	0.0625
112847	23/01/2012	26/01/2012	ft	PRT	IRL	0.0625
112847	23/01/2012	26/01/2012	ft	ESP	PRT	0.0625
112847	23/01/2012	26/01/2012	ft	GRC	PRT	0.0625
112847	23/01/2012	26/01/2012	ft	IRL	PRT	0.0625
112847	23/01/2012	26/01/2012	ft	PRT	PRT	0.0625
113069	23/01/2012	26/01/2012	ft	FRA	FRA	0.25
113069	23/01/2012	26/01/2012	ft	TUN	FRA	0.25
113069	23/01/2012	26/01/2012	ft	FRA	TUN	0.25
113069	23/01/2012	26/01/2012	ft	TUN	TUN	0.25
113070	23/01/2012	26/01/2012	ft	EGY	EGY	0.25
113070	23/01/2012	26/01/2012	ft	USA	EGY	0.25
113070	23/01/2012	26/01/2012	ft	EGY	USA	0.25
113070	23/01/2012	26/01/2012	ft	USA	USA	0.25
110246	23/01/2012	26/01/2012	ti	CHN	CHN	0.1111111111
110246	23/01/2012	26/01/2012	ti	IRN	CHN	0.1111111111
110246	23/01/2012	26/01/2012	ti	USA	CHN	0.1111111111
110246	23/01/2012	26/01/2012	ti	CHN	IRN	0.1111111111
110246	23/01/2012	26/01/2012	ti	IRN	IRN	0.1111111111
110246	23/01/2012	26/01/2012	ti	USA	IRN	0.1111111111
110246	23/01/2012	26/01/2012	ti	CHN	USA	0.1111111111
110246	23/01/2012	26/01/2012	ti	IRN	USA	0.1111111111
110246	23/01/2012	26/01/2012	ti	USA	USA	0.1111111111
110248	23/01/2012	26/01/2012	ti	CHN	CHN	1
110666	23/01/2012	26/01/2012	ti	PAK	PAK	1
111081	23/01/2012	26/01/2012	ti	BRA	BRA	1
112193	23/01/2012	26/01/2012	ti	RUS	RUS	1
112195	23/01/2012	26/01/2012	ti	AFG	AFG	1
112255	23/01/2012	26/01/2012	ti	LBY	LBY	1
112256	23/01/2012	26/01/2012	ti	LBY	LBY	1
112257	23/01/2012	26/01/2012	ti	SYR	SYR	1
109955	23/01/2012	26/01/2012	wp	SYR	SYR	1
110496	23/01/2012	26/01/2012	wp	JPN	JPN	1
111383	23/01/2012	26/01/2012	wp	RUS	RUS	1
112522	23/01/2012	26/01/2012	wp	AFG	AFG	0.0625
112522	23/01/2012	26/01/2012	wp	IRQ	AFG	0.0625
112522	23/01/2012	26/01/2012	wp	MEX	AFG	0.0625
112522	23/01/2012	26/01/2012	wp	USA	AFG	0.0625
112522	23/01/2012	26/01/2012	wp	AFG	IRQ	0.0625
112522	23/01/2012	26/01/2012	wp	IRQ	IRQ	0.0625
112522	23/01/2012	26/01/2012	wp	MEX	IRQ	0.0625
112522	23/01/2012	26/01/2012	wp	USA	IRQ	0.0625
112522	23/01/2012	26/01/2012	wp	AFG	MEX	0.0625
112522	23/01/2012	26/01/2012	wp	IRQ	MEX	0.0625
112522	23/01/2012	26/01/2012	wp	MEX	MEX	0.0625
112522	23/01/2012	26/01/2012	wp	USA	MEX	0.0625
112522	23/01/2012	26/01/2012	wp	AFG	USA	0.0625
112522	23/01/2012	26/01/2012	wp	IRQ	USA	0.0625
112522	23/01/2012	26/01/2012	wp	MEX	USA	0.0625
112522	23/01/2012	26/01/2012	wp	USA	USA	0.0625
112523	23/01/2012	26/01/2012	wp	EGY	EGY	1
112524	23/01/2012	26/01/2012	wp	AFG	AFG	0.25
112524	23/01/2012	26/01/2012	wp	FRA	AFG	0.25
112524	23/01/2012	26/01/2012	wp	AFG	FRA	0.25
112524	23/01/2012	26/01/2012	wp	FRA	FRA	0.25
112525	23/01/2012	26/01/2012	wp	AFG	AFG	1
112526	23/01/2012	26/01/2012	wp	IRQ	IRQ	1
112625	23/01/2012	26/01/2012	wp	ZAF	ZAF	1
112750	23/01/2012	26/01/2012	wp	AUS	AUS	1
112985	23/01/2012	26/01/2012	wp	CHN	CHN	0.25
112985	23/01/2012	26/01/2012	wp	USA	CHN	0.25
112985	23/01/2012	26/01/2012	wp	CHN	USA	0.25
112985	23/01/2012	26/01/2012	wp	USA	USA	0.25
112988	23/01/2012	26/01/2012	wp	ISR	ISR	0.1111111111
112988	23/01/2012	26/01/2012	wp	JOR	ISR	0.1111111111
112988	23/01/2012	26/01/2012	wp	PSE	ISR	0.1111111111
112988	23/01/2012	26/01/2012	wp	ISR	JOR	0.1111111111
112988	23/01/2012	26/01/2012	wp	JOR	JOR	0.1111111111
112988	23/01/2012	26/01/2012	wp	PSE	JOR	0.1111111111
112988	23/01/2012	26/01/2012	wp	ISR	PSE	0.1111111111
112988	23/01/2012	26/01/2012	wp	JOR	PSE	0.1111111111
112988	23/01/2012	26/01/2012	wp	PSE	PSE	0.1111111111
113849	23/01/2012	27/01/2012	mo	MEX	MEX	1
114001	23/01/2012	27/01/2012	mo	DZA	DZA	0.25
114001	23/01/2012	27/01/2012	mo	FRA	DZA	0.25
114001	23/01/2012	27/01/2012	mo	DZA	FRA	0.25
114001	23/01/2012	27/01/2012	mo	FRA	FRA	0.25
114002	23/01/2012	27/01/2012	mo	RUS	RUS	0.25
114002	23/01/2012	27/01/2012	mo	SYR	RUS	0.25
114002	23/01/2012	27/01/2012	mo	RUS	SYR	0.25
114002	23/01/2012	27/01/2012	mo	SYR	SYR	0.25
114003	23/01/2012	27/01/2012	mo	DZA	DZA	1
114192	23/01/2012	27/01/2012	mo	AFG	AFG	0.1111111111
114192	23/01/2012	27/01/2012	mo	FRA	AFG	0.1111111111
114192	23/01/2012	27/01/2012	mo	USA	AFG	0.1111111111
114192	23/01/2012	27/01/2012	mo	AFG	FRA	0.1111111111
114192	23/01/2012	27/01/2012	mo	FRA	FRA	0.1111111111
114192	23/01/2012	27/01/2012	mo	USA	FRA	0.1111111111
114192	23/01/2012	27/01/2012	mo	AFG	USA	0.1111111111
114192	23/01/2012	27/01/2012	mo	FRA	USA	0.1111111111
114192	23/01/2012	27/01/2012	mo	USA	USA	0.1111111111
114193	23/01/2012	27/01/2012	mo	USA	USA	1
114194	23/01/2012	27/01/2012	mo	PSE	PSE	1
114195	23/01/2012	27/01/2012	mo	USA	USA	1
114196	23/01/2012	27/01/2012	mo	DEU	DEU	1
114306	23/01/2012	27/01/2012	mo	SOM	SOM	1
114307	23/01/2012	27/01/2012	mo	AFG	AFG	0.25
114307	23/01/2012	27/01/2012	mo	IRQ	AFG	0.25
114307	23/01/2012	27/01/2012	mo	AFG	IRQ	0.25
114307	23/01/2012	27/01/2012	mo	IRQ	IRQ	0.25
114459	23/01/2012	27/01/2012	mo	CHN	CHN	0.1111111111
114459	23/01/2012	27/01/2012	mo	IRN	CHN	0.1111111111
114459	23/01/2012	27/01/2012	mo	USA	CHN	0.1111111111
114459	23/01/2012	27/01/2012	mo	CHN	IRN	0.1111111111
114459	23/01/2012	27/01/2012	mo	IRN	IRN	0.1111111111
114459	23/01/2012	27/01/2012	mo	USA	IRN	0.1111111111
114459	23/01/2012	27/01/2012	mo	CHN	USA	0.1111111111
114459	23/01/2012	27/01/2012	mo	IRN	USA	0.1111111111
114459	23/01/2012	27/01/2012	mo	USA	USA	0.1111111111
114461	23/01/2012	27/01/2012	mo	ESP	ESP	1
114462	23/01/2012	27/01/2012	mo	RUS	RUS	1
114589	23/01/2012	27/01/2012	mo	JPN	JPN	1
114673	23/01/2012	27/01/2012	mo	EGY	EGY	1
114675	23/01/2012	27/01/2012	mo	SYR	SYR	1
114677	23/01/2012	27/01/2012	mo	SYR	SYR	1
114908	23/01/2012	27/01/2012	mo	IRN	IRN	0.25
114908	23/01/2012	27/01/2012	mo	USA	IRN	0.25
114908	23/01/2012	27/01/2012	mo	IRN	USA	0.25
114908	23/01/2012	27/01/2012	mo	USA	USA	0.25
115018	23/01/2012	27/01/2012	mo	ESP	ESP	1
508319	23/01/2012	27/01/2012	mo	AFG	AFG	0.25
508319	23/01/2012	27/01/2012	mo	FRA	AFG	0.25
508319	23/01/2012	27/01/2012	mo	AFG	FRA	0.25
508319	23/01/2012	27/01/2012	mo	FRA	FRA	0.25
508320	23/01/2012	27/01/2012	mo	ITA	ITA	1
508321	23/01/2012	27/01/2012	mo	AFG	AFG	0.25
508321	23/01/2012	27/01/2012	mo	FRA	AFG	0.25
508321	23/01/2012	27/01/2012	mo	AFG	FRA	0.25
508321	23/01/2012	27/01/2012	mo	FRA	FRA	0.25
508322	23/01/2012	27/01/2012	mo	AFG	AFG	0.25
508322	23/01/2012	27/01/2012	mo	FRA	AFG	0.25
